"ID","Threat Name","IP Address Exemptions","Rule","CVE","Host","Category","Severity","Action","Packet Capture"
"38593","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6134","client","code-execution","critical","default (reset-both)","disable"
"38600","D-Link HNAP SOAPAction Header Command Execution Vulnerability","","Alert-All","CVE-2015-2051","server","code-execution","high","default (reset-server)","disable"
"38601","RIG Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38603","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2014-9158","client","code-execution","critical","default (reset-both)","disable"
"38604","TpmInitBypassUAC Hacktool Detected","","Alert-All","","client","code-execution","medium","default (alert)","disable"
"38605","Adobe Acrobat Reader Memory Corruption Vulnerability","","Alert-All","CVE-2014-8455","client","code-execution","critical","default (reset-both)","disable"
"38607","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8407","client","code-execution","critical","default (reset-both)","disable"
"38608","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8436","client","code-execution","critical","default (reset-both)","disable"
"38609","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8444","client","code-execution","high","default (reset-both)","disable"
"38610","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8450","client","code-execution","critical","default (reset-both)","disable"
"38611","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8048","client","code-execution","critical","default (reset-both)","disable"
"38612","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8408","client","code-execution","critical","default (reset-both)","disable"
"38613","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8060","client","code-execution","critical","default (reset-both)","disable"
"38614","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8435","client","code-execution","critical","default (reset-both)","disable"
"38615","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8435","client","code-execution","critical","default (reset-both)","disable"
"38616","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8435","client","code-execution","critical","default (reset-both)","disable"
"38617","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8443","client","code-execution","high","default (reset-both)","disable"
"38618","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8418","client","code-execution","critical","default (reset-both)","disable"
"38619","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8449","client","code-execution","critical","default (reset-both)","disable"
"38620","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8437","client","code-execution","critical","default (reset-both)","disable"
"38621","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8445","client","code-execution","critical","default (reset-both)","disable"
"38622","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8419","client","code-execution","critical","default (reset-both)","disable"
"38623","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8457","client","code-execution","critical","default (reset-both)","disable"
"38624","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8442","client","code-execution","critical","default (reset-both)","disable"
"38625","Adobe Flash Player Type Confusion Vulnerability","","Alert-All","CVE-2015-8439","client","code-execution","critical","default (reset-both)","disable"
"38626","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8448","client","code-execution","critical","default (reset-both)","disable"
"38627","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8447","client","code-execution","critical","default (reset-both)","disable"
"38628","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8414","client","code-execution","critical","default (reset-both)","disable"
"38629","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8438","client","code-execution","critical","default (reset-both)","disable"
"38630","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8446","client","code-execution","critical","default (reset-both)","disable"
"38631","ANGLER Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38632","Generic Exploit Host Webpage","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38633","ANGLER Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38635","Suspicious HTTP Evasion Detection","","Alert-All","","client","code-execution","medium","default (alert)","disable"
"38636","Oracle Endeca IDI ETL Server UploadFileConent Directory Traversal Vulnerability","","Alert-All","CVE-2015-2602","server","code-execution","high","default (reset-server)","disable"
"38637","Samba v3 Malformed AndX Request DoS Vulnerability","","Alert-All","CVE-2012-0870","server","dos","high","default (reset-server)","disable"
"38640","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8421","client","code-execution","critical","default (reset-both)","disable"
"38641","Reprise License Manager HTTP Parameter Parsing Stack Buffer Overflow Vulnerability","","Alert-All","","server","overflow","high","default (reset-server)","disable"
"38643","Wavelink Emulation License Server HTTP Header Processing Heap Buffer Overflow Vulnerability","","Alert-All","CVE-2015-4059","server","overflow","high","default (reset-server)","disable"
"38646","AMD Plays.tv Remote File Execution Vulnerability","","Alert-All","CVE-2018-6546","server","code-execution","critical","default (reset-server)","disable"
"38647","PHP phar_parse_zipfile Memory Corruption Vulnerability","","Alert-All","CVE-2015-7804","server","dos","medium","default (alert)","disable"
"38650","Oracle Outside In OS2 Metafile Parser Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2013-5879","client","overflow","high","default (reset-both)","disable"
"38652","Microsoft Windows DirectShow Insecure Library Loading Vulnerability","","Alert-All","CVE-2011-0032","server","code-execution","high","default (reset-both)","disable"
"38655","Advantech WebAcess ActiveX NodeName Parameter Buffer Overflow Vulnerability","","Alert-All","CVE-2014-0764","client","code-execution","medium","default (alert)","disable"
"38656","PHP HTTP Multipart Form-Data Denial of Service Vulnerability","","Alert-All","CVE-2015-4024","server","code-execution","critical","default (reset-server)","disable"
"38658","AlienVault OSSIM av-centerd Util.pm get_license Command Execution Vulnerability","","Alert-All","CVE-2014-3805","server","code-execution","high","default (reset-server)","disable"
"38659","Apache ActiveMQ File Upload Directory Traversal Vulnerability","","Alert-All","CVE-2015-1830","server","code-execution","critical","default (reset-server)","disable"
"38660","Ignite Realtime Openfire Cross Site Request Forgery Vulnerability","","Alert-All","CVE-2015-6973","server","code-execution","high","default (reset-server)","disable"
"38666","Zend Server Java Bridge Remote Code Execution Vulnerability","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"38671","Adobe Flash iExternalizable Interface Type Confusion Code Execution Vulnerability","","Alert-All","CVE-2015-7647","client","code-execution","high","default (reset-both)","disable"
"38672","Adobe Flash iExternalizable Interface Type Confusion Code Execution Vulnerability","","Alert-All","CVE-2015-7647","client","code-execution","high","default (reset-both)","disable"
"38673","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8460","client","code-execution","high","default (reset-both)","disable"
"38674","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8639","client","code-execution","high","default (reset-both)","disable"
"38675","Adobe Flash Player Type Confusion Vulnerability","","Alert-All","CVE-2015-8644","client","code-execution","high","default (reset-both)","disable"
"38676","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8649","client","code-execution","high","default (reset-both)","disable"
"38677","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8635","client","code-execution","high","default (reset-both)","disable"
"38678","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8459","client","code-execution","critical","default (reset-both)","disable"
"38679","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8636","client","code-execution","high","default (reset-both)","disable"
"38680","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8638","client","code-execution","high","default (reset-both)","disable"
"38682","ANGLER Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38684","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8646","client","code-execution","high","default (reset-both)","disable"
"38685","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8642,CVE-2015-8641","client","code-execution","high","default (reset-both)","disable"
"38686","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8648","client","code-execution","high","default (reset-both)","disable"
"38687","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8651","client","code-execution","high","default (reset-both)","disable"
"38688","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8647","client","code-execution","high","default (reset-both)","disable"
"38689","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8634","client","code-execution","high","default (reset-both)","disable"
"38690","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8640,CVE-2015-8643","client","code-execution","high","default (reset-both)","disable"
"38691","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-8645","client","code-execution","high","default (reset-both)","disable"
"38692","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2015-8650","client","code-execution","high","default (reset-both)","disable"
"38693","GE MDS PulseNET Hidden Support Account Remote Code Execution Vulnerability","","Alert-All","CVE-2015-6456","server","code-execution","critical","default (reset-server)","disable"
"38694","Malicious Microsoft Office Macro Reference File Detected","","Alert-All","","client","code-execution","medium","default (alert)","disable"
"38695","Microsoft Edge Script Code Handling Memory Corruption Vulnerability","","Alert-All","CVE-2015-6140","client","code-execution","critical","default (reset-both)","disable"
"38696","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6136","client","code-execution","critical","default (reset-both)","disable"
"38697","Microsoft Edge Memory Corruption Vulnerability","","Alert-All","CVE-2015-6142","client","code-execution","critical","default (reset-both)","disable"
"38698","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6083","client","code-execution","critical","default (reset-both)","disable"
"38699","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6085","client","code-execution","critical","default (reset-both)","disable"
"38700","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6071","client","code-execution","critical","default (reset-both)","disable"
"38702","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6075","client","code-execution","critical","default (reset-both)","disable"
"38703","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2015-6065","client","code-execution","critical","default (reset-both)","disable"
"38705","HP OpenView Network Node Manager Snmp.exe CGI Buffer Overflow Vulnerability","","Alert-All","CVE-2009-3849","server","overflow","high","default (reset-server)","disable"
"38706","Novell GroupWise WebAccess Cross-Site Scripting Vulnerability","","Alert-All","CVE-2014-0611","server","code-execution","critical","default (reset-both)","disable"
"38707","Novell GroupWise WebAccess Cross-Site Scripting Vulnerability","","Alert-All","CVE-2014-0611","client","code-execution","medium","default (alert)","disable"
"38708","Novell GroupWise WebAccess Cross-Site Scripting Vulnerability","","Alert-All","CVE-2014-0611","client","code-execution","critical","default (reset-both)","disable"
"38709","RIG Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38710","ISC BIND TKEY Query Denial of Service Vulnerability","","Alert-All","CVE-2015-5477","server","dos","medium","default (alert)","disable"
"38711","Ignite Realtime Openfire Cross Site Request Forgery Vulnerability","","Alert-All","CVE-2015-6973","server","code-execution","high","default (reset-server)","disable"
"38714","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2014-0321","client","code-execution","critical","default (reset-both)","disable"
"38715","Microsoft Windows library loading elevation of privilege vulnerability","","Alert-All","CVE-2015-6128","client","code-execution","high","default (reset-both)","disable"
"38716","Microsoft Windows Els.dll Insecure Library Loading Vulnerability","","Alert-All","CVE-2015-6128","client","code-execution","high","default (reset-both)","disable"
"38721","Adobe Acrobat Reader AdobePDF ActiveX Use-After-Free Vulnerability","","Alert-All","CVE-2014-0527","client","code-execution","critical","default (reset-both)","disable"
"38722","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-3105","client","code-execution","critical","default (reset-both)","disable"
"38723","Oracle GlassFish Enterprise Server Cross Site Scripting Vulnerability","","Alert-All","CVE-2012-0551","server","code-execution","high","default (reset-server)","disable"
"38724","Corel Multiple Products Multiple Insecure Library Loading Vulnerabilities","","Alert-All","CVE-2014-8394,CVE-2014-8395,CVE-2014-8396,CVE-2014-8397,CVE-2014-8398,CVE-2014-8393,CVE-2013-0742","server","code-execution","high","default (reset-server)","disable"
"38725","Corel Multiple Products Multiple Insecure Library Loading Vulnerability","","Alert-All","CVE-2014-8394,CVE-2014-8395,CVE-2014-8396,CVE-2014-8397,CVE-2014-8398,CVE-2014-8393,CVE-2013-0742","server","code-execution","high","default (reset-server)","disable"
"38726","Mozilla Firefox Proxy Object Prototype JavaScript Injection Vulnerability","","Alert-All","CVE-2014-8636","client","code-execution","high","default (reset-both)","disable"
"38727","Mozilla Firefox Proxy Object Prototype JavaScript Injection Vulnerability","","Alert-All","CVE-2014-8636","client","code-execution","high","default (reset-both)","disable"
"38728","Internet Explorer CSS Import Rule Processing Memory Corruption Vulnerability","","Alert-All","CVE-2010-3971","client","code-execution","critical","default (reset-both)","disable"
"38729","Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability","","Alert-All","CVE-2016-0002","client","code-execution","high","default (reset-both)","disable"
"38730","Microsoft Edge Memory Corruption Vulnerability","","Alert-All","CVE-2016-0003","client","code-execution","critical","default (reset-both)","disable"
"38731","Microsoft Edge Memory Corruption Vulnerability","","Alert-All","CVE-2016-0024","client","code-execution","high","default (reset-both)","disable"
"38732","Microsoft Internet Explorer Elevation Of Privilege Vulnerability","","Alert-All","CVE-2016-0005","client","code-execution","medium","default (reset-both)","disable"
"38733","Microsoft Directshow Heap Corruption Remote Code Execution Vulnerability","","Alert-All","CVE-2016-0015","client","code-execution","high","default (reset-both)","disable"
"38734","Microsoft Silverlight Runtime Remote Code Execution Vulnerability","","Alert-All","CVE-2016-0034","client","code-execution","high","default (reset-both)","disable"
"38735","Microsoft Windows GDI32.dll ASLR Security Bypass Vulnerability","","Alert-All","CVE-2016-0008","client","code-execution","medium","default (alert)","disable"
"38736","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2016-0010","client","code-execution","high","default (reset-both)","disable"
"38737","Microsoft Windows ASLR Bypass Vulnerability","","Alert-All","CVE-2016-0012","client","code-execution","medium","default (reset-both)","disable"
"38738","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2016-0035","client","code-execution","high","default (reset-both)","disable"
"38739","Microsoft Office Component ASLR Bypass Vulnerability","","Alert-All","CVE-2016-0012","client","code-execution","medium","default (alert)","disable"
"38740","Mozilla Firefox Proxy Object Prototype JavaScript Injection Vulnerability","","Alert-All","CVE-2014-8636","client","code-execution","high","default (reset-both)","disable"
"38741","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38742","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38744","Adobe Reader Double Free Vulnerability","","Alert-All","CVE-2016-0935","client","code-execution","high","default (reset-both)","disable"
"38745","Adobe Reader Use-After-Free Vulnerability","","Alert-All","CVE-2016-0932","client","code-execution","high","default (reset-both)","disable"
"38746","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0936","client","code-execution","high","default (reset-both)","disable"
"38747","Adobe Reader Use-After-Free Vulnerability","","Alert-All","CVE-2016-0940","client","code-execution","critical","default (reset-both)","disable"
"38748","Adobe Reader Use-After-Free Vulnerability","","Alert-All","CVE-2016-0934","client","code-execution","high","default (reset-both)","disable"
"38749","Adobe Reader Use-After-Free Vulnerability","","Alert-All","CVE-2016-0941","client","code-execution","high","default (reset-both)","disable"
"38750","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0946","client","code-execution","critical","default (reset-both)","disable"
"38751","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0939","client","code-execution","high","default (reset-both)","disable"
"38752","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0931","client","code-execution","high","default (reset-both)","disable"
"38753","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0933","client","code-execution","critical","default (reset-both)","disable"
"38754","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0938","client","code-execution","high","default (reset-both)","disable"
"38755","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0944","client","code-execution","critical","default (reset-both)","disable"
"38756","Adobe Reader Use-After-Free Vulnerability","","Alert-All","CVE-2016-0937","client","code-execution","high","default (reset-both)","disable"
"38757","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0945","client","code-execution","critical","default (reset-both)","disable"
"38758","Adobe Reader Security Bypass Vulnerability","","Alert-All","CVE-2016-0943","client","code-execution","high","default (reset-both)","disable"
"38759","Microsoft Internet Explorer Layout Modification Memory Corruption Vulnerability","","Alert-All","CVE-2011-1260","client","code-execution","critical","default (reset-both)","disable"
"38762","ANGLER Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38765","Cknife Hack Tool Payload Detected","","Alert-All","","client","code-execution","medium","default (alert)","disable"
"38766","Unitronics VisiLogic OPLC TeeChart ActiveX RemoveSeries Out-of-Bounds Array Indexing Vulnerability","","Alert-All","CVE-2015-6478","client","code-execution","critical","default (reset-both)","disable"
"38767","FortiOS Cookie Parser Buffer Overflow Vulnerability","","Alert-All","CVE-2016-6909","server","overflow","critical","default (alert)","disable"
"38768","D-Link Routers Information Disclosure Vulnerability","","Alert-All","CVE-2018-10822,CVE-2018-10824,CVE-2017-6190","server","info-leak","critical","default (reset-server)","disable"
"38769","Autodesk Design Review GIF GlobalColorTable Buffer Overflow Vulnerability","","Alert-All","CVE-2015-8572","client","overflow","critical","default (reset-both)","disable"
"38770","jQuery.min.php Redirect Detected","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38775","Oracle Endeca Information Discovery Integrator ETL Server Directory Traversal Vulnerability","","Alert-All","CVE-2015-2606","server","code-execution","medium","default (alert)","disable"
"38776","phpFileManager cmd Parameter Command Execution Vulnerability","","Alert-All","CVE-2015-5958","server","code-execution","high","default (reset-server)","disable"
"38777","Foxit Multiple Products PNG To PDF Conversion Heap Buffer Overflow Vulnerability","","Alert-All","","client","overflow","medium","default (alert)","disable"
"38778","Oracle Data Quality Trillium Based SetEntities Type Confusion Vulnerability","","Alert-All","CVE-2015-0444","client","code-execution","medium","default (alert)","disable"
"38780","ManageEngine OpManager APMAlertOperationsServlet source SQL Injection Vulnerability","","Alert-All","","server","code-execution","high","default (reset-server)","disable"
"38781","Ignite Realtime Openfire server-session-details.jsp Cross-Site Scripting Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"38782","Oracle Endeca IDI ETL Server DownloadFileContent Directory Traversal Vulnerability","","Alert-All","CVE-2015-4745","server","code-execution","medium","default (alert)","disable"
"38783","ManageEngine ServiceDesk File Upload Directory Traversal Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"38784","Reprise License Manager edit_lf_get_data Directory Traversal Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"38786","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2015-2477","client","code-execution","high","default (reset-both)","disable"
"38787","Digium Asterisk Skinny Channel NULL-Pointer Dereference Vulnerability","","Alert-All","CVE-2012-2948","server","dos","high","default (reset-both)","disable"
"38789","Apple QuickTime MP4 Memory Corruption Vulnerability","","Alert-All","CVE-2015-3667","client","code-execution","high","default (reset-both)","disable"
"38790","Microsoft .NET Framework UTF8 Heap Buffer Overflow Vulnerability","","Alert-All","CVE-2012-0015","server","overflow","critical","default (reset-server)","disable"
"38792","ManageEngine OpManager SQL Code Execution Vulnerability","","Alert-All","CVE-2015-7766","server","code-execution","high","default (reset-server)","disable"
"38794","Microsoft WinVerifyTrust Signature Validation Vulnerability","","Alert-All","CVE-2013-3900","client","code-execution","critical","default (reset-both)","disable"
"38797","Microsoft Office Use After Free Vulnerability","","Alert-All","CVE-2015-1683","client","code-execution","high","default (reset-both)","disable"
"38798","Samsung SmartViewer Out of Bounds Vulnerability","","Alert-All","CVE-2015-8040","client","code-execution","medium","default (alert)","disable"
"38799","Schneider Electric ProClima F1BookView CopyAll Memory Corruption Vulnerability","","Alert-All","CVE-2015-8561","client","code-execution","critical","default (reset-both)","disable"
"38800","Unitronics UniDownloader and VisiLogic OPLC IDE Memory Corruption Vulnerability","","Alert-All","CVE-2015-7905","client","code-execution","medium","default (alert)","disable"
"38802","Microsoft Office osf.Sandbox Uninitialized Memory Access Vulnerability","","Alert-All","CVE-2015-1770","client","code-execution","medium","default (alert)","disable"
"38803","ManageEngine ServiceDesk FileDownload.jsp fName Directory Traversal","","Alert-All","","server","info-leak","high","default (reset-server)","disable"
"38804","Reprise License Manager Directory Traversal Vulnerability","","Alert-All","","server","code-execution","high","default (reset-server)","disable"
"38805","Microsoft Windows Font Integer Underflow Vulnerability","","Alert-All","CVE-2015-6130","client","code-execution","critical","default (reset-both)","disable"
"38806","Microsoft Office Uninitialized Memory Use Vulnerability","","Alert-All","CVE-2015-1770","client","code-execution","high","default (reset-both)","disable"
"38807","Microsoft Office Uninitialized Memory Use Vulnerability","","Alert-All","CVE-2015-1770","client","code-execution","high","default (reset-both)","disable"
"38808","Apache Subversion mod_dav_svn Integer Overflow Vulnerability","","Alert-All","CVE-2015-5343","server","code-execution","high","default (reset-server)","disable"
"38810","Schneider Electric ProClima F1BookView AttachToSS Memory Corruption Vulnerability","","Alert-All","CVE-2015-8561","client","code-execution","medium","default (alert)","disable"
"38811","Unitronics VisiLogic OPLC TeeCommander ChartLink ActiveX Control Memory Corruption Vulnerability","","Alert-All","CVE-2015-6478","client","code-execution","medium","default (alert)","disable"
"38813","ManageEngine EventLog Analyzer runQuery guest user SQL Injection Vulnerability","","Alert-All","CVE-2015-7387","server","sql-injection","critical","default (reset-server)","disable"
"38814","IBM Tivoli Storage Manager FastBack Server Opcode 1329 Buffer Overflow Vulnerability","","Alert-All","CVE-2015-1924","server","overflow","critical","default (reset-server)","disable"
"38816","Samsung SmartViewer STWAxConfig Memory Corruption Vulnerability","","Alert-All","CVE-2015-8039","client","code-execution","medium","default (alert)","disable"
"38817","Microsoft .NET ASLR Bypass","","Alert-All","CVE-2015-6115","client","code-execution","high","default (reset-both)","disable"
"38819","ManageEngine Application Manager CommonAPIUtil enableDisableAlarmsAction SQL Injection Vulnerability","","Alert-All","","server","sql-injection","critical","default (reset-server)","disable"
"38820","SAP 3D Visual Enterprise Viewer Flic Animation Buffer Overflow Vulnerability","","Alert-All","","client","overflow","critical","default (reset-both)","disable"
"38821","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-7645","client","code-execution","critical","default (reset-both)","disable"
"38822","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2015-7645","client","code-execution","critical","default (reset-both)","disable"
"38824","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38825","Reprise License Manager actserver and akey HTTP Parameters Parsing Buffer Overflow Vulnerability","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"38826","Symantec Endpoint Protection ConsoleServlet ResetPassword Policy Bypass Vulnerability","","Alert-All","CVE-2015-1486","server","info-leak","critical","default (reset-server)","disable"
"38827","Apple QuickTime traf Atom Out-Of-Bounds Access Vulnerability","","Alert-All","CVE-2015-3668","client","code-execution","critical","default (reset-both)","disable"
"38828","Oracle Endeca Information Discovery Integrator ETL Server CopyFile Directory Traversal Vulnerability","","Alert-All","CVE-2015-2604","server","info-leak","medium","default (alert)","disable"
"38829","Oracle Endeca Information Discovery Integrator ETL Server MoveFile Directory Traversal Vulnerability","","Alert-All","CVE-2015-2605","server","info-leak","medium","default (alert)","disable"
"38830","Oracle Data Quality Trillium Based SetBasicPreviewData Type Confusion Vulnerability","","Alert-All","CVE-2015-4759","client","code-execution","medium","default (alert)","disable"
"38831","pfSense WebGUI Zone Parameter Cross-Site Scripting Vulnerability","","Alert-All","CVE-2015-4029","server","code-execution","high","default (reset-server)","disable"
"38832","Reprise License Manager Directory Traversal Vulnerability","","Alert-All","","server","code-execution","high","default (reset-server)","disable"
"38835","PHP phar_set_inode Function Archive Processing Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2015-3329","client","overflow","critical","default (reset-both)","disable"
"38836","WebUI mainfile.php Arbitrary Command Injection Vulnerability","","Alert-All","","server","code-execution","high","default (reset-server)","disable"
"38839","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38840","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38841","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38842","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0060","client","code-execution","high","default (reset-both)","disable"
"38843","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0062","client","code-execution","high","default (reset-both)","disable"
"38844","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0063","client","code-execution","high","default (reset-both)","disable"
"38845","Microsoft Windows Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-0046","client","code-execution","high","default (reset-both)","disable"
"38846","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0061","client","code-execution","high","default (reset-both)","disable"
"38847","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2016-0055","client","code-execution","high","default (reset-both)","disable"
"38848","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0064","client","code-execution","high","default (reset-both)","disable"
"38849","Microsoft Excel Memory Corruption Vulnerability","","Alert-All","CVE-2016-0059","client","code-execution","medium","default (alert)","disable"
"38850","PHP PHAR File Parsing Property Integer Overflow Vulnerability","","Alert-All","CVE-2016-10159","client","overflow","high","default (reset-both)","disable"
"38851","Microsoft Windows Journal Memory Corruption vulnerability","","Alert-All","CVE-2016-0038","client","code-execution","high","default (reset-both)","disable"
"38852","Microsoft Internet Explorer DLL Loading Remote Code Execution Vulnerability","","Alert-All","CVE-2016-0041","client","code-execution","high","default (reset-both)","disable"
"38853","Microsoft Windows DLL Loading Remote Code Execution Vulnerability","","Alert-All","CVE-2016-0042","client","code-execution","high","default (reset-both)","disable"
"38854","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2016-0052","client","code-execution","high","default (reset-both)","disable"
"38855","Microsoft PDF Library Buffer Overflow Vulnerability","","Alert-All","CVE-2016-0058","client","code-execution","high","default (reset-both)","disable"
"38856","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2016-0053","client","code-execution","high","default (reset-both)","disable"
"38858","Microsoft Word Use-After-Free Vulnerability","","Alert-All","CVE-2016-0056","client","code-execution","high","default (reset-both)","disable"
"38859","Microsoft Office Memory Corruption Vulnerability","","Alert-All","CVE-2016-0054","client","code-execution","high","default (reset-both)","disable"
"38860","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0072","client","code-execution","high","default (reset-both)","disable"
"38861","Microsoft Edge ASLR Bypass Vulnerability","","Alert-All","CVE-2016-0080","client","code-execution","medium","default (reset-both)","disable"
"38862","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0067","client","code-execution","high","default (reset-both)","disable"
